 ,  ,   ,    ,     ,      ,       ,        ,         ,          ,           ,            ,
"Basketball-NBA: Brand Share-of-Market - Automobile/Truck: % of Fans Driving Brand Most Often",,,,,,,,,,,,
,,,,,,,,,,,,
Item,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Jack-in-the-Box","","","","","","","2.0","1.6","1.7","---",,
"Arby's","","","","","","","2.2","1.8","1.4","---",,
"Sonic Drive-In","","","","","","","2.1","1.7","1.1","---",,
"Little Caesar's","","","","","","","1.2","2.4","1.0","---",,
"Dairy Queen","","","","","","","1.2","1.8","0.7","---",,
"Popeye's","","","","","","","1.0","1.5","0.7","---",,
"Papa John's","","","","","","","1.3","1.4","0.7","---",,
"Don't know","","","","","","","0.9","0.8","1.3","---",,
"Other","","","","","","","4.0","4.7","2.5","19.0",,
"Have visited/had food from a quick service restaurant (Net)","","","","","","","77,773,000","71,945,000","70,943,000","66,587,000",,
"Source: SBRnet, Inc., 2021. All Rights Reserved.","","","","","","","","","","",,
,,,,,,,,,,,,
"Basketball-NBA: Brand Share-of-Market - Personal Banking: % of Fans Used Personal Bank in Past 12 Months",,,,,,,,,,,,
,,,,,,,,,,,,
Item,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Bank of America","","","","","","","16.7","18.1",,,,
"Chase (JP Morgan Chase Bank)","","","","","","","16.1","16.4",,,,
"Wells Fargo","","","","","","","13.3","12.5",,,,
"PNC","","","","","","","3.5","3.8",,,,
"Capital One","","","","","","","3.5","3.7",,,,
"US Bank","","","","","","","4.3","3.4",,,,
"Citibank","","","","","","","3.1","2.8",,,,
"USAA Bank","","","","","","","---","2.3","","",,
"BB&T Bank","","","","","","","---","1.6","","",,
"TD Bank","","","","","","","2.5","1.6",,,,
"Citizens Bank","","","","","","","1.8","1.5",,,,
"Fifth Third","","","","","","","1.5","1.5",,,,
"Regions Bank","","","","","","","---","1.3","","",,
"SunTrust","","","","","","","1.3","1.2",,,,
"Ally","","","","","","","1.0","0.9",,,,
"Keybank","","","","","","","0.6","0.6",,,,
"Charles Schwab Bank","","","","","","","0.5","0.5",,,,
"HSBC","","","","","","","0.8","0.5",,,,
"Other","","","","","","","27.6","23.2",,,,
"Don't know","","","","","","","2.0","2.6",,,,
"Base (No. used personal bank in past 12 months)","","","","","","","75,950,000","69,824,000",,,,
"Source: SBRnet, Inc., 2021. All Rights Reserved.","","","","","","","","",,,,
,,,,,,,,,,,,
"Basketball-NBA: Brand Share-of-Market - Beer: % of Fans Drank Most Often in Past 12 Months",,,,,,,,,,,,
,,,,,,,,,,,,
Item,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Bud Light","","","","","","","","12.7","14.8","13.4",,
"Coors Light","","","","","","","","7.2","6.7","7.5",,
"Blue Moon","","","","","","","","5.8","7.9","6.3",,
"Miller Lite","","","","","","","","6.8","4.5","5.8",,
"Samuel Adams","","","","","","","","6.2","3.4","5.3",,
"Heineken","","","","","","","","5.5","4.2","4.5",,
"Corona Extra","","","","","","","","n/a","1.7","4.4",,
"Budweiser","","","","","","","","5.2","7.7","4.2",,
"Stella Artois","","","","","","","","4.6","4.7","4.2",,
"Yuengling","","","","","","","","n/a","2.7","3.3",,
"Michelob Ultra","","","","","","","","3.3","2.5","3.1",,
"Corona Light","","","","","","","","n/a","3.3","2.9",,
"Guinness","","","","","","","","2.5","1.7","2.6",,
"Dos Equis","","","","","","","","1.5","1.3","1.8",,
"Modelo (Negra Modelo)","","","","","","","","2.1","1.5","1.7",,
"Miller High Life","","","","","","","","1.3","0.7","0.9",,
"Other Craft Beer","","","","","","","","7.1","6.1","---",,
"Corona*","","","","","","","","8.2","5.3","---",,
"Corona Premier","","","","","","","","n/a","0.8","---",,
"Busch Light","","","","","","","","0.8","0.7","---",,
"Shiner","","","","","","","","1.2","0.7","---",,
"Busch","","","","","","","","0.5","0.7","---",,
"Michelob","","","","","","","","0.2","0.7","---",,
"Amstel Light","","","","","","","","1.0","0.6","---",,
"Goose Island","","","","","","","","0.5","0.5","---",,
"Miller Genuine Draft","","","","","","","","1.2","0.5","---",,
"Pabst Blue Ribbon","","","","","","","","0.6","0.4","---",,
"Coors Banquet","","","","","","","","0.5","0.4","---",,
"Keystone Light","","","","","","","","0.4","0.4","---",,
"Leinenkugel’s","","","","","","","","1.4","0.3","---",,
"Beck's","","","","","","","","1.0","0.3","---",,
"Labatt","","","","","","","","0.6","0.3","---",,
"Natural Light","","","","","","","","0.6","0.3","---",,
"Tecate","","","","","","","","0.3","0.3","---",,
"Red Stripe","","","","","","","","0.1","0.3","---",,
"Carta Blanca","","","","","","","","0.2","0.3","---",,
"Molson","","","","","","","","0.2","0.2","---",,
"Landshark Lager","","","","","","","","---","0.2","---",,
"Pacfico","","","","","","","","0.5","0.1","---",,
"Foster's","","","","","","","","0.1","0.1","---",,
"Keystone","","","","","","","","0.1","0.1","---",,
"Harp","","","","","","","","0.1","---","---",,
"Lone Star","","","","","","","","0.3","---","---",,
"Old Style","","","","","","","","0.1","---","---",,
"Other","","","","","","","","5.2","3.1","28.1",,
"Don't Know","","","","","","","","2.2","4.9","---",,
"Have not had beer to drink in the past 12 months","","","","","","","","34.3","31.6","---",,
"Base (No. of fans that drank beer)","","","","","","","","44,525,000","46,520,000","42,168,000",,
"* 2017 includes all Corona Brands. 2018 includes only Corona...Corona Light, Corona Premier, Corona Extra reported separately.","","","","","","","","","","",,
"Source: SMA","","","","","","","","","","",,
,,,,,,,,,,,,
"Basketball-NBA: Brand Share-of-Market - Chips (Potato/Corn/Tortilla/Vegetable): % of Fans Have Eaten Most Often in Past 12 Months",,,,,,,,,,,,
,,,,,,,,,,,,
Item,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Lays (All Types)","","","","","","","","19.9","19.6","21.1",,
"Doritos","","","","","","","","19.2","21.9","19.3",,
"Tostitos","","","","","","","","10.5","9.9","10.6",,
"Kettle Brand","","","","","","","","5.1","5.1","4.8",,
"Ruffles","","","","","","","","3.7","4.1","4.3",,
"Fritos","","","","","","","","5.4","5.0","4.1",,
"Pringles","","","","","","","","5.9","4.4","3.4",,
"Cape Cod","","","","","","","","3.3","3.7","3.1",,
"Sun Chips","","","","","","","","4.4","3.2","3.1",,
"Mission","","","","","","","","2.1","2.7","2.2",,
"On the Border","","","","","","","","1.2","1.3","1.6",,
"Wise","","","","","","","","0.7","0.7","1.5",,
"Utz","","","","","","","","1.8","1.3","1.2",,
"Santitas","","","","","","","","1.9","1.5","0.9",,
"Herr","","","","","","","","0.8","1.0","---",,
"Takis (Barcel)","","","","","","","","1.3","0.8","---",,
"Popchips","","","","","","","","0.6","0.8","---",,
"Sensible Portions","","","","","","","","0.3","0.7","---",,
"Good Health","","","","","","","","0.5","0.7","---",,
"Terra","","","","","","","","0.5","0.7","---",,
"Jays","","","","","","","","0.5","0.6","---",,
"Bugles","","","","","","","","1.0","0.4","---",,
"Sabritas","","","","","","","","0.2","0.3","---",,
"Zapps","","","","","","","","0.2","0.2","---",,
"Krunchers","","","","","","","","0.3","0.1","---",,
"Other","","","","","","","","4.9","4.4","18.8",,
"Don't Know","","","","","","","","3.9","4.8","---",,
"Have not had Potato/Corn/Tortilla/Vegetable chips to eat in the past 12 months","","","","","","","","8.5","10.1","---",,
"Total: Have had Potato/Corn/Tortilla/Vegetable chips to eat in the past 12 months","","","","","","","","69,095,000","67,722,000","64,021,000",,
"Source: SMA","","","","","","","","",,,,
,,,,,,,,,,,,
"Basketball-NBA: Brand Share-of-Market - Hotels/Motels: Commercial Travel: % of Fans Stayed Most Often in Past 12 Months",,,,,,,,,,,,
,,,,,,,,,,,,
Item,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Hilton ","","","","","","","","","12.2","16.3",,
"Marriott ","","","","","","","","","14.9","14.4",,
"Holiday Inn Holiday Inn Express","","","","","","","","","7.4","7.8",,
"Hampton Inn, Hampton Inn Suites ","","","","","","","","","8.4","5.7",,
"Hyatt Hotel (any) ","","","","","","","","","2.9","3.9",,
"Comfort Inn","","","","","","","","","3.5","3.6",,
"Best Western (any)","","","","","","","","","4.9","3.4",,
"Courtyard by Marriott ","","","","","","","","","3.3","2.9",,
"La Quinta ","","","","","","","","","2.1","2.7",,
"Westin ","","","","","","","","","1.4","2.3",,
"Embassy Suites ","","","","","","","","","3.1","2.1",,
"Country Inn Suites ","","","","","","","","","1.7","1.7",,
"Homewood Suites ","","","","","","","","","1.3","1.5",,
"Residence Inn by Marriott","","","","","","","","","---","1.5",,
"Sheraton ","","","","","","","","","1.2","1.3",,
"DoubleTree","","","","","","","","","---","1.2",,
"Quality, Quality Inn","","","","","","","","","---","1.2",,
"Days Inn ","","","","","","","","","1.9","0.9",,
"Fairfield Inn Suites ","","","","","","","","","1.2","0.7",,
"Super 8","","","","","","","","","1.3","0.3",,
"Hilton Garden Inn ","","","","","","","","","4.9","---",,
"Comfort Suites ","","","","","","","","","1.9","---",,
"Wyndham Hotel (any)","","","","","","","","","1.7","---",,
"Other","","","","","","","","","14.9","24.6",,
"Don't Know","","","","","","","","","3.9","---",,
"Base: Number having stayed at hotel for commercial travel in the past 12 months","","","","","","","","","42,511,000","41,306,000",,
"Source: SMA","","","","","","","","","","",,
,,,,,,,,,,,,
"Basketball-NBA: Brand Share-of-Market - Hotels/Motels: Leisure Travel: % of Fans Stayed Most Often in Past 12 Months",,,,,,,,,,,,
,,,,,,,,,,,,
Item,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Marriott ","","","","","","","","","12.9","12.5",,
"Hilton ","","","","","","","","","11.3","12.1",,
"Holiday Inn Holiday Inn Express","","","","","","","","","8.3","8.8",,
"Hampton Inn, Hampton Inn Suites ","","","","","","","","","7.5","6.6",,
"Comfort Inn","","","","","","","","","4.6","4.4",,
"Wyndham Hotel (any)","","","","","","","","","2.1","3.9",,
"Best Western (any)","","","","","","","","","4.4","3.1",,
"Hyatt Hotel (any) ","","","","","","","","","2.9","3.1",,
"La Quinta ","","","","","","","","","2.8","3.1",,
"Comfort Suites ","","","","","","","","","2.4","3.0",,
"Hilton Garden Inn ","","","","","","","","","4.6","2.9",,
"Courtyard by Marriott ","","","","","","","","","2.8","2.2",,
"Embassy Suites ","","","","","","","","","3.2","2.1",,
"DoubleTree","","","","","","","","","1.3","2.0",,
"Quality, Quality Inn","","","","","","","","","---","2.0",,
"Westin","","","","","","","","","---","1.6",,
"Homewood Suites ","","","","","","","","","1.3","1.4",,
"Country Inn & Suites","","","","","","","","","---","1.3",,
"Residence Inn by Marriott ","","","","","","","","","1.5","1.2",,
"Days Inn ","","","","","","","","","2.3","1.1",,
"Fairfield Inn Suites ","","","","","","","","","1.9","1.1",,
"Motel 6","","","","","","","","","---","1.1",,
"Super 8","","","","","","","","","1.1","1.1",,
"Sheraton ","","","","","","","","","1.2","---",,
"Other","","","","","","","","","15.1","18.3",,
"Don't Know","","","","","","","","","4.4","---",,
"Total","","","","","","","","","100.0","100.0",,
"Base (No. Using a Hotel/Motel for Leisure Travel in past 12 months)","","","","","","","","","54,130,000","52,768,000",,
"Source: SMA","","","","","","","","","","",,
,,,,,,,,,,,,
"Basketball-NBA: Brand Share-of-Market - Energy/Nutrition/Performance or Protein Bars: % of Fans Have Eaten Most Often in Past 12 Months",,,,,,,,,,,,
,,,,,,,,,,,,
Item,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"CLIF Bar","","","","","","","","","","16.9",,
"Nature Valley","","","","","","","","","","11.2",,
"KIND","","","","","","","","","","10.0",,
"Kellogg's (Special K)","","","","","","","","","","5.6",,
"Atkins","","","","","","","","","","4.7",,
"Larabar","","","","","","","","","","3.4",,
"Quest","","","","","","","","","","3.0",,
"All Other","","","","","","","","","","42.7",,
"Total","","","","","","","","","","100.0",,
"Base: Number Having had Energy/Nutrition/Performance or Protein Bars to eat in the past 12 months","","","","","","","","","","22,460,000",,
"Source: SMA","","","","","","","","","","",,
,,,,,,,,,,,,
